"date","Country.Territory","Admin1","ISOCODE","Confirmed.cases","Confirmed.deaths","Suspected.cases","Suspected.deaths","Probable.cases","Probable.deaths","Hospitalized.deaths","Hospitalized.cases"
2023-05-03,"Haiti","TOTAL","HTI",2592,650,38086,0,NA,NA,437,33928
2023-05-03,"Haiti","Ouest","HT-OU",1314,210,18561,0,0,0,NA,NA
2023-05-03,"Haiti","Artibonite","HT-AR",104,0,6083,0,0,0,NA,NA
2023-05-03,"Haiti","Centre","HT-CE",451,0,6369,0,0,0,NA,NA
2023-05-03,"Haiti","Nord","HT-ND",167,0,1519,0,0,0,NA,NA
2023-05-03,"Haiti","Sud","HT-SD",76,0,487,0,0,0,NA,NA
2023-05-03,"Haiti","Nord-Est","HT-NE",34,0,202,0,0,0,32914,NA
2023-05-03,"Haiti","Nord-Ouest","HT-NO",72,0,2307,0,0,0,NA,NA
2023-05-03,"Haiti","Grand Anse","HT-GA",193,0,704,0,0,0,NA,NA
2023-05-03,"Haiti","Sud-Est","HT-SE",123,0,527,0,0,0,NA,NA
2023-05-03,"Haiti","Nippes","HT-NI",58,0,1327,0,0,0,NA,NA
2023-05-03,"Haiti","Undetermined",NA,0,440,0,0,0,0,NA,NA
2023-05-03,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-05-03,"Dominican Republic","TOTAL","DOM",99,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-05-03,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-05-02,"Haiti","TOTAL","HTI",2592,650,38086,0,NA,NA,437,33928
2023-05-02,"Haiti","Ouest","HT-OU",1314,210,18561,0,0,0,NA,NA
2023-05-02,"Haiti","Artibonite","HT-AR",104,0,6083,0,0,0,NA,NA
2023-05-02,"Haiti","Centre","HT-CE",451,0,6369,0,0,0,NA,NA
2023-05-02,"Haiti","Nord","HT-ND",167,0,1519,0,0,0,NA,NA
2023-05-02,"Haiti","Sud","HT-SD",76,0,487,0,0,0,NA,NA
2023-05-02,"Haiti","Nord-Est","HT-NE",34,0,202,0,0,0,32914,NA
2023-05-02,"Haiti","Nord-Ouest","HT-NO",72,0,2307,0,0,0,NA,NA
2023-05-02,"Haiti","Grand Anse","HT-GA",193,0,704,0,0,0,NA,NA
2023-05-02,"Haiti","Sud-Est","HT-SE",123,0,527,0,0,0,NA,NA
2023-05-02,"Haiti","Nippes","HT-NI",58,0,1327,0,0,0,NA,NA
2023-05-02,"Haiti","Undetermined",NA,0,440,0,0,0,0,NA,NA
2023-05-02,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-05-02,"Dominican Republic","TOTAL","DOM",99,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-05-02,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-05-01,"Haiti","TOTAL","HTI",2592,650,38086,0,NA,NA,437,33928
2023-05-01,"Haiti","Ouest","HT-OU",1314,210,18561,0,0,0,NA,NA
2023-05-01,"Haiti","Artibonite","HT-AR",104,0,6083,0,0,0,NA,NA
2023-05-01,"Haiti","Centre","HT-CE",451,0,6369,0,0,0,NA,NA
2023-05-01,"Haiti","Nord","HT-ND",167,0,1519,0,0,0,NA,NA
2023-05-01,"Haiti","Sud","HT-SD",76,0,487,0,0,0,NA,NA
2023-05-01,"Haiti","Nord-Est","HT-NE",34,0,202,0,0,0,32914,NA
2023-05-01,"Haiti","Nord-Ouest","HT-NO",72,0,2307,0,0,0,NA,NA
2023-05-01,"Haiti","Grand Anse","HT-GA",193,0,704,0,0,0,NA,NA
2023-05-01,"Haiti","Sud-Est","HT-SE",123,0,527,0,0,0,NA,NA
2023-05-01,"Haiti","Nippes","HT-NI",58,0,1327,0,0,0,NA,NA
2023-05-01,"Haiti","Undetermined",NA,0,440,0,0,0,0,NA,NA
2023-05-01,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-05-01,"Dominican Republic","TOTAL","DOM",99,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-05-01,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-04-30,"Haiti","TOTAL","HTI",2592,650,38086,0,NA,NA,437,33928
2023-04-30,"Haiti","Ouest","HT-OU",1314,210,18561,0,0,0,NA,NA
2023-04-30,"Haiti","Artibonite","HT-AR",104,0,6083,0,0,0,NA,NA
2023-04-30,"Haiti","Centre","HT-CE",451,0,6369,0,0,0,NA,NA
2023-04-30,"Haiti","Nord","HT-ND",167,0,1519,0,0,0,NA,NA
2023-04-30,"Haiti","Sud","HT-SD",76,0,487,0,0,0,NA,NA
2023-04-30,"Haiti","Nord-Est","HT-NE",34,0,202,0,0,0,32914,NA
2023-04-30,"Haiti","Nord-Ouest","HT-NO",72,0,2307,0,0,0,NA,NA
2023-04-30,"Haiti","Grand Anse","HT-GA",193,0,704,0,0,0,NA,NA
2023-04-30,"Haiti","Sud-Est","HT-SE",123,0,527,0,0,0,NA,NA
2023-04-30,"Haiti","Nippes","HT-NI",58,0,1327,0,0,0,NA,NA
2023-04-30,"Haiti","Undetermined",NA,0,440,0,0,0,0,NA,NA
2023-04-30,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-04-30,"Dominican Republic","TOTAL","DOM",99,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-04-30,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-04-29,"Haiti","TOTAL","HTI",2592,650,38086,0,NA,NA,437,33928
2023-04-29,"Haiti","Ouest","HT-OU",1314,210,18561,0,0,0,NA,NA
2023-04-29,"Haiti","Artibonite","HT-AR",104,0,6083,0,0,0,NA,NA
2023-04-29,"Haiti","Centre","HT-CE",451,0,6369,0,0,0,NA,NA
2023-04-29,"Haiti","Nord","HT-ND",167,0,1519,0,0,0,NA,NA
2023-04-29,"Haiti","Sud","HT-SD",76,0,487,0,0,0,NA,NA
2023-04-29,"Haiti","Nord-Est","HT-NE",34,0,202,0,0,0,32914,NA
2023-04-29,"Haiti","Nord-Ouest","HT-NO",72,0,2307,0,0,0,NA,NA
2023-04-29,"Haiti","Grand Anse","HT-GA",193,0,704,0,0,0,NA,NA
2023-04-29,"Haiti","Sud-Est","HT-SE",123,0,527,0,0,0,NA,NA
2023-04-29,"Haiti","Nippes","HT-NI",58,0,1327,0,0,0,NA,NA
2023-04-29,"Haiti","Undetermined",NA,0,440,0,0,0,0,NA,NA
2023-04-29,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-04-29,"Dominican Republic","TOTAL","DOM",99,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-04-29,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-04-28,"Haiti","TOTAL","HTI",2592,650,38086,0,NA,NA,437,33928
2023-04-28,"Haiti","Ouest","HT-OU",1314,210,18561,0,0,0,NA,NA
2023-04-28,"Haiti","Artibonite","HT-AR",104,0,6083,0,0,0,NA,NA
2023-04-28,"Haiti","Centre","HT-CE",451,0,6369,0,0,0,NA,NA
2023-04-28,"Haiti","Nord","HT-ND",167,0,1519,0,0,0,NA,NA
2023-04-28,"Haiti","Sud","HT-SD",76,0,487,0,0,0,NA,NA
2023-04-28,"Haiti","Nord-Est","HT-NE",34,0,202,0,0,0,32914,NA
2023-04-28,"Haiti","Nord-Ouest","HT-NO",72,0,2307,0,0,0,NA,NA
2023-04-28,"Haiti","Grand Anse","HT-GA",193,0,704,0,0,0,NA,NA
2023-04-28,"Haiti","Sud-Est","HT-SE",123,0,527,0,0,0,NA,NA
2023-04-28,"Haiti","Nippes","HT-NI",58,0,1327,0,0,0,NA,NA
2023-04-28,"Haiti","Undetermined",NA,0,440,0,0,0,0,NA,NA
2023-04-28,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-04-28,"Dominican Republic","TOTAL","DOM",99,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-04-28,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-04-27,"Haiti","TOTAL","HTI",2592,650,38086,0,NA,NA,437,33928
2023-04-27,"Haiti","Ouest","HT-OU",1314,210,18561,0,0,0,NA,NA
2023-04-27,"Haiti","Artibonite","HT-AR",104,0,6083,0,0,0,NA,NA
2023-04-27,"Haiti","Centre","HT-CE",451,0,6369,0,0,0,NA,NA
2023-04-27,"Haiti","Nord","HT-ND",167,0,1519,0,0,0,NA,NA
2023-04-27,"Haiti","Sud","HT-SD",76,0,487,0,0,0,NA,NA
2023-04-27,"Haiti","Nord-Est","HT-NE",34,0,202,0,0,0,32914,NA
2023-04-27,"Haiti","Nord-Ouest","HT-NO",72,0,2307,0,0,0,NA,NA
2023-04-27,"Haiti","Grand Anse","HT-GA",193,0,704,0,0,0,NA,NA
2023-04-27,"Haiti","Sud-Est","HT-SE",123,0,527,0,0,0,NA,NA
2023-04-27,"Haiti","Nippes","HT-NI",58,0,1327,0,0,0,NA,NA
2023-04-27,"Haiti","Undetermined",NA,0,440,0,0,0,0,NA,NA
2023-04-27,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-04-27,"Dominican Republic","TOTAL","DOM",99,0,0,0,0,0,NA,NA
2023-04-27,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-04-27,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-04-27,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-04-27,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-04-27,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-04-27,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-04-27,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-04-27,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-04-27,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-04-27,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-04-27,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-04-27,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-04-27,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-04-27,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-04-27,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-04-27,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-04-27,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
